quantity,unit_price,order_date,promised_delivery_time,actual_delivery_time,delivery_status_x,order_total,payment_method,product_name_x,category_x,brand,price,mrp,margin_percentage,shelf_life_days,min_stock_level,max_stock_level,delivery_time_minutes_x,distance_km_x,delivery_status_y,order_hour,order_dayofweek,is_weekend,customer_total_orders,customer_total_spend,customer_avg_order_value,customer_total_quantity,last_order_date,customer_recency_days,is_repeat_customer,product_name_y,category_y,total_units_sold,product_total_revenue,product_revenue_share,delivery_time_minutes_y,distance_km_y,delayed_flag
3,342.94,2023-10-17 04:25:37,2023-10-17 04:41:37,2023-10-17 04:46:37,On Time,160.07,UPI,vitamins,pharmacy,shah and sons,342.94,428.67,20.0,365,25,57,5.0,4.28,On Time,4,1,0,1,160.07,160.07,3,2023-10-17 04:25:37,384,0,vitamins,pharmacy,41,47378.66,0.0043035091622693,5.0,4.28,0
1,317.05,2024-04-08 07:50:28,2024-04-08 08:07:28,2024-04-08 08:05:28,On Time,2739.54,Card,popcorn,snacks & munchies,golla-luthra,317.05,487.77,35.0,90,28,87,-2.0,3.53,On Time,7,0,0,3,7201.16,2400.3866666666668,7,2024-04-08 07:50:28,210,1,popcorn,snacks & munchies,37,40160.25,0.0036478449123303,-2.0,3.53,0
2,491.39,2023-05-03 06:11:45,2023-05-03 06:28:45,2023-05-03 06:28:45,On Time,3048.43,UPI,dog food,pet care,ramanathan group,491.39,755.98,35.0,365,21,84,0.0,3.07,On Time,6,2,0,4,11203.08,2800.77,9,2024-03-31 06:26:48,218,1,dog food,pet care,34,38077.39,0.0034586541016631,0.0,3.07,0
2,475.04,2024-09-18 07:54:17,2024-09-18 08:05:17,2024-09-18 08:18:17,Slightly Delayed,1188.35,Cash,frozen biryani,instant & frozen food,viswanathan-sha,475.04,791.73,40.0,180,23,66,13.0,3.76,Slightly Delayed,7,2,0,3,4820.25,1606.75,7,2024-09-18 07:54:17,47,1,frozen biryani,instant & frozen food,50,52307.02,0.0047511630725944,13.0,3.76,0
3,949.73,2023-11-06 06:10:47,2023-11-06 06:25:47,2023-11-06 06:21:47,On Time,764.18,Wallet,soap,personal care,"kadakia, mohan and sathe",949.73,1461.12,35.0,365,21,98,-4.0,2.09,On Time,6,0,0,3,2736.77,912.2566666666668,6,2024-01-05 13:00:28,304,1,soap,personal care,36,33511.23,0.0030438996236684,-4.0,2.09,0
1,141.28,2024-08-30 06:54:42,2024-08-30 07:05:42,2024-08-30 07:07:42,On Time,3422.97,Cash,dish soap,household care,khalsa-bhavsar,141.28,188.37,25.0,365,25,98,2.0,2.89,On Time,6,4,0,4,8927.04,2231.76,10,2024-08-30 06:54:42,66,1,dish soap,household care,39,52699.85,0.0047868446960133,2.0,2.89,0
1,123.74,2023-03-21 22:45:08,2023-03-21 23:05:08,2023-03-21 23:00:08,On Time,4058.84,Cash,toilet cleaner,household care,"murty, varghese and saxena",123.74,164.99,25.0,365,14,82,-5.0,3.36,On Time,22,1,0,3,6852.52,2284.1733333333336,5,2024-03-29 18:27:14,220,1,toilet cleaner,household care,37,42949.07,0.003901159641407,-5.0,3.36,0
2,738.46,2023-09-24 21:34:59,2023-09-24 21:54:59,2023-09-24 21:52:59,On Time,1013.23,UPI,cola,cold drinks & juices,khurana-dewan,738.46,1054.94,30.0,180,20,68,-2.0,3.65,On Time,21,6,1,3,5707.28,1902.4266666666665,7,2023-12-14 20:23:20,326,1,cola,cold drinks & juices,43,40586.84,0.0036865930317058,-2.0,3.65,0
2,229.38,2023-11-06 02:40:42,2023-11-06 02:58:42,2023-11-06 03:07:42,Slightly Delayed,3636.32,Card,instant noodles,instant & frozen food,dar-kumar,229.38,382.3,40.0,180,19,70,9.0,1.33,Slightly Delayed,2,0,0,3,7879.19,2626.396666666667,5,2024-06-16 13:11:54,141,1,instant noodles,instant & frozen food,35,35697.35,0.0032424697700132,9.0,1.33,0
3,891.6,2024-02-02 04:58:39,2024-02-02 05:12:39,2024-02-02 05:15:39,On Time,2272.86,UPI,cola,cold drinks & juices,"bhandari, bhasin and palan",891.6,1273.71,30.0,180,27,53,3.0,0.98,On Time,4,4,0,2,4787.32,2393.66,5,2024-02-02 04:58:39,276,1,cola,cold drinks & juices,35,40126.04,0.0036447375418719,3.0,0.98,0
3,475.04,2023-08-08 02:28:27,2023-08-08 02:45:27,2023-08-08 02:44:27,On Time,3939.8,Wallet,frozen biryani,instant & frozen food,viswanathan-sha,475.04,791.73,40.0,180,23,66,-1.0,0.56,On Time,2,1,0,4,9396.95,2349.2375,9,2024-03-03 22:07:45,245,1,frozen biryani,instant & frozen food,50,52307.02,0.0047511630725944,-1.0,0.56,0
3,354.91,2023-09-12 00:13:47,2023-09-12 00:23:47,2023-09-12 00:24:47,On Time,212.14,Cash,carrots,fruits & vegetables,"subramanian, chaudhuri and dora",354.91,473.21,25.0,3,30,67,1.0,2.8,On Time,0,1,0,2,1112.44,556.22,5,2023-09-12 00:13:47,419,1,carrots,fruits & vegetables,45,44896.72,0.0040780690267694,1.0,2.8,0
3,769.24,2023-09-05 01:44:10,2023-09-05 02:03:10,2023-09-05 02:03:10,On Time,2182.8,Card,frozen biryani,instant & frozen food,som inc,769.24,1282.07,40.0,180,11,54,0.0,1.61,On Time,1,1,0,3,7414.59,2471.53,6,2024-08-22 15:55:25,74,1,frozen biryani,instant & frozen food,44,35680.47,0.0032409365220349,0.0,1.61,0
1,395.82,2023-04-30 08:27:50,2023-04-30 08:37:50,2023-04-30 08:42:50,On Time,3985.16,Wallet,popcorn,snacks & munchies,"chaudhari, pant and singh",395.82,608.95,35.0,90,22,66,5.0,1.07,On Time,8,6,1,4,10949.41,2737.3525,8,2024-02-23 02:42:53,255,1,popcorn,snacks & munchies,33,41810.85,0.0037977725848994,5.0,1.07,0
2,822.63,2024-01-16 22:18:13,2024-01-16 22:36:13,2024-01-16 23:01:13,Significantly Delayed,1570.97,Cash,pain reliever,pharmacy,"prakash, bawa and kale",822.63,1028.29,20.0,365,20,71,25.0,1.54,Significantly Delayed,22,1,0,3,9890.27,3296.7566666666667,6,2024-01-16 22:18:13,292,1,pain reliever,pharmacy,50,37349.56,0.0033925436824665,25.0,1.54,0
3,959.01,2024-07-19 06:35:56,2024-07-19 06:55:56,2024-07-19 06:50:56,On Time,1662.02,Card,butter,dairy & breakfast,dutta inc,959.01,1198.76,20.0,7,29,63,-5.0,3.81,On Time,6,4,0,2,4825.139999999999,2412.57,6,2024-07-25 10:46:28,102,1,butter,dairy & breakfast,30,30921.83,0.0028086986571409,-5.0,3.81,0
3,83.18,2023-05-12 22:14:40,2023-05-12 22:26:40,2023-05-12 22:25:40,On Time,1599.98,Card,pet treats,pet care,raja and sons,83.18,127.97,35.0,365,25,73,-1.0,3.21,On Time,22,4,0,2,4103.79,2051.895,4,2024-01-06 07:43:13,303,1,pet treats,pet care,46,56750.15,0.0051547424617994,-1.0,3.21,0
3,342.94,2023-12-04 19:25:48,2023-12-04 19:42:48,2023-12-04 19:57:48,Slightly Delayed,4022.8,UPI,vitamins,pharmacy,shah and sons,342.94,428.67,20.0,365,25,57,15.0,3.26,Slightly Delayed,19,0,0,3,10453.99,3484.6633333333334,7,2024-06-01 21:54:06,155,1,vitamins,pharmacy,41,47378.66,0.0043035091622693,15.0,3.26,0
2,359.98,2023-08-10 00:59:51,2023-08-10 01:12:51,2023-08-10 01:26:51,Slightly Delayed,2989.97,UPI,bread,dairy & breakfast,aggarwal group,359.98,449.98,20.0,7,18,81,14.0,3.51,Slightly Delayed,0,3,0,5,11461.75,2292.35,10,2024-11-03 04:48:42,1,1,bread,dairy & breakfast,28,38755.23,0.0035202238178719,14.0,3.51,0
2,530.85,2024-04-24 17:11:57,2024-04-24 17:24:57,2024-04-24 17:25:57,On Time,3539.79,Cash,pain reliever,pharmacy,"batra, sant and mandal",530.85,663.56,20.0,365,29,63,1.0,1.86,On Time,17,2,0,2,6811.13,3405.565,3,2024-04-24 17:11:57,194,1,pain reliever,pharmacy,50,64400.84,0.0058496716664811,1.0,1.86,0
2,309.62,2024-10-15 06:25:15,2024-10-15 06:44:15,2024-10-15 06:46:15,On Time,3850.67,UPI,lotion,personal care,arora llc,309.62,476.34,35.0,365,22,90,2.0,1.69,On Time,6,1,0,4,11138.18,2784.545,8,2024-10-15 06:25:15,20,1,lotion,personal care,32,38190.14,0.0034688954351674,2.0,1.69,0
1,319.8,2024-03-25 01:04:48,2024-03-25 01:15:48,2024-03-25 01:39:48,Significantly Delayed,1220.66,Wallet,lotion,personal care,munshi-grewal,319.8,492.0,35.0,365,19,75,24.0,2.84,Significantly Delayed,1,0,0,4,7984.5,1996.125,5,2024-07-12 07:44:16,115,1,lotion,personal care,44,60130.82,0.0054618162439539,24.0,2.84,0
3,949.73,2023-12-13 13:24:08,2023-12-13 13:40:08,2023-12-13 13:58:08,Significantly Delayed,4142.77,UPI,soap,personal care,"kadakia, mohan and sathe",949.73,1461.12,35.0,365,21,98,18.0,3.87,Significantly Delayed,13,2,0,2,5030.25,2515.125,6,2024-05-01 07:47:34,187,1,soap,personal care,36,33511.23,0.0030438996236684,18.0,3.87,0
1,140.8,2023-11-12 10:08:16,2023-11-12 10:24:16,2023-11-12 10:20:16,On Time,1339.43,Cash,ice cream,instant & frozen food,purohit group,140.8,234.67,40.0,180,10,92,-4.0,3.31,On Time,10,6,1,2,5207.33,2603.665,3,2024-03-24 04:10:10,225,1,ice cream,instant & frozen food,29,35710.92,0.0032437023633228,-4.0,3.31,0
1,517.77,2023-10-15 08:55:25,2023-10-15 09:10:25,2023-10-15 09:28:25,Significantly Delayed,3202.58,Card,vitamins,pharmacy,"pai, kashyap and ramachandran",517.77,647.21,20.0,365,16,85,18.0,4.74,Significantly Delayed,8,6,1,2,5962.969999999999,2981.485,2,2024-10-21 18:07:22,14,1,vitamins,pharmacy,43,50182.12,0.0045581536751377,18.0,4.74,0
1,134.69,2023-11-27 04:04:09,2023-11-27 04:21:09,2023-11-27 04:22:09,On Time,127.16,Card,rice,grocery & staples,tella-master,134.69,158.46,15.0,365,26,89,1.0,2.81,On Time,4,0,0,5,12130.09,2426.018,7,2024-09-09 13:42:16,56,1,rice,grocery & staples,36,38233.04,0.0034727921376714,1.0,2.81,0
2,781.08,2024-10-23 14:51:34,2024-10-23 15:07:34,2024-10-23 15:21:34,Slightly Delayed,4731.51,UPI,potatoes,fruits & vegetables,chhabra-agrawal,781.08,1041.44,25.0,3,26,69,14.0,1.25,Slightly Delayed,14,2,0,1,4731.51,4731.51,2,2024-10-23 14:51:34,12,0,potatoes,fruits & vegetables,33,37721.24,0.0034263042043012,14.0,1.25,0
3,702.71,2024-10-21 20:15:16,2024-10-21 20:27:16,2024-10-21 20:51:16,Significantly Delayed,2350.69,UPI,pet treats,pet care,lal-chauhan,702.71,1081.09,35.0,365,17,67,24.0,4.18,Significantly Delayed,20,0,0,6,13120.92,2186.82,13,2024-10-21 20:15:16,14,1,pet treats,pet care,42,38335.75,0.0034821215156247,24.0,4.18,0
1,874.78,2023-12-13 17:32:31,2023-12-13 17:45:31,2023-12-13 17:43:31,On Time,2619.2,Card,orange juice,cold drinks & juices,gupta ltd,874.78,1249.69,30.0,180,21,90,-2.0,1.18,On Time,17,2,0,6,15737.29,2622.8816666666667,11,2024-11-02 11:49:30,2,1,orange juice,cold drinks & juices,32,37380.54,0.0033953576648342,-2.0,1.18,0
3,881.42,2024-07-31 07:37:21,2024-07-31 07:47:21,2024-07-31 08:06:21,Significantly Delayed,1119.19,UPI,orange juice,cold drinks & juices,baral-kamdar,881.42,1259.17,30.0,180,19,65,19.0,4.39,Significantly Delayed,7,2,0,1,1119.19,1119.19,3,2024-07-31 07:37:21,96,0,orange juice,cold drinks & juices,30,29611.1,0.0026896421332911,19.0,4.39,0
2,709.08,2024-07-12 23:06:58,2024-07-12 23:21:58,2024-07-12 23:30:58,Slightly Delayed,3442.64,Card,sugar,grocery & staples,"bahl, jaggi and nath",709.08,834.21,15.0,365,27,68,9.0,2.72,Slightly Delayed,23,4,0,3,6899.139999999999,2299.713333333333,5,2024-07-12 23:06:58,114,1,sugar,grocery & staples,49,67983.86,0.0061751253496075,9.0,2.72,0
2,702.54,2023-11-22 22:35:31,2023-11-22 22:51:31,2023-11-22 22:56:31,On Time,1763.53,Wallet,butter,dairy & breakfast,bora-thakkar,702.54,878.17,20.0,7,26,88,5.0,3.28,On Time,22,2,0,3,5937.36,1979.12,5,2024-10-29 03:28:37,6,1,butter,dairy & breakfast,48,46694.68,0.0042413817361916,5.0,3.28,0
2,906.54,2024-09-10 12:34:01,2024-09-10 12:54:01,2024-09-10 12:54:01,On Time,3458.06,UPI,pet treats,pet care,"basu, thakur and rege",906.54,1394.68,35.0,365,16,98,0.0,3.16,On Time,12,1,0,5,5624.4800000000005,1124.8960000000002,10,2024-09-10 12:34:01,55,1,pet treats,pet care,46,45708.87,0.0041518384192794,0.0,3.16,0
2,577.13,2023-08-05 08:36:09,2023-08-05 08:56:09,2023-08-05 09:01:09,On Time,1824.8,Cash,cough syrup,pharmacy,hayer-banerjee,577.13,721.41,20.0,365,24,86,5.0,2.57,On Time,8,5,1,4,10323.7,2580.925,10,2023-11-11 22:24:06,358,1,cough syrup,pharmacy,38,40816.75,0.0037074762688319,5.0,2.57,0
1,508.0,2024-06-24 04:12:18,2024-06-24 04:28:18,2024-06-24 04:27:18,On Time,1748.85,Card,dish soap,household care,dhar plc,508.0,677.33,25.0,365,17,59,-1.0,0.75,On Time,4,0,0,5,11759.59,2351.918,11,2024-06-24 04:12:18,133,1,dish soap,household care,51,58768.96,0.0053381154683784,-1.0,0.75,0
1,432.39,2023-10-25 08:51:16,2023-10-25 09:02:16,2023-10-25 08:58:16,On Time,524.67,UPI,shampoo,personal care,mitter group,432.39,665.22,35.0,365,25,77,-4.0,0.81,On Time,8,2,0,2,2637.26,1318.63,3,2024-05-09 22:57:09,178,1,shampoo,personal care,29,34268.41,0.0031126759687041,-4.0,0.81,0
3,154.5,2023-07-28 05:08:23,2023-07-28 05:27:23,2023-07-28 05:23:23,On Time,2506.08,UPI,cereal,dairy & breakfast,trivedi-ahluwalia,154.5,193.12,20.0,7,24,87,-4.0,4.45,On Time,5,4,0,3,7608.23,2536.0766666666664,8,2024-01-06 15:27:13,303,1,cereal,dairy & breakfast,46,54226.23,0.0049254891894436,-4.0,4.45,0
1,598.83,2024-08-04 20:52:03,2024-08-04 21:07:03,2024-08-04 21:17:03,Slightly Delayed,2686.57,Wallet,milk,dairy & breakfast,"wali, virk and iyer",598.83,748.54,20.0,7,27,74,10.0,3.18,Slightly Delayed,20,6,1,2,3564.0,1782.0,2,2024-08-04 20:52:03,91,1,milk,dairy & breakfast,56,60566.8,0.0055014172779334,10.0,3.18,0
1,77.11,2024-08-06 11:22:44,2024-08-06 11:40:44,2024-08-06 11:43:44,On Time,2241.22,UPI,toilet cleaner,household care,"gulati, ram and sarkar",77.11,102.81,25.0,365,13,70,3.0,1.88,On Time,11,1,0,1,2241.22,2241.22,1,2024-08-06 11:22:44,90,0,toilet cleaner,household care,54,59128.56,0.0053707787369206,3.0,1.88,0
2,577.13,2024-03-02 13:26:21,2024-03-02 13:42:21,2024-03-02 13:42:21,On Time,123.74,Card,cough syrup,pharmacy,hayer-banerjee,577.13,721.41,20.0,365,24,86,0.0,3.0,On Time,13,5,1,3,2086.66,695.5533333333333,7,2024-10-19 01:28:09,16,1,cough syrup,pharmacy,38,40816.75,0.0037074762688319,0.0,3.0,0
3,925.65,2023-08-21 00:30:07,2023-08-21 00:44:07,2023-08-21 00:51:07,Slightly Delayed,4045.22,UPI,mangoes,fruits & vegetables,mandal-kar,925.65,1234.2,25.0,3,27,74,7.0,3.14,Slightly Delayed,0,0,0,1,4045.22,4045.22,3,2023-08-21 00:30:07,441,0,mangoes,fruits & vegetables,61,77830.82,0.0070695466477299,7.0,3.14,0
3,198.15,2023-05-02 13:10:57,2023-05-02 13:24:57,2023-05-02 13:20:57,On Time,4406.9,Cash,pulses,grocery & staples,rastogi group,198.15,233.12,15.0,365,22,63,-4.0,0.79,On Time,13,1,0,2,6304.11,3152.055,6,2024-01-01 15:51:24,308,1,pulses,grocery & staples,51,46119.42,0.0041891295897467,-4.0,0.79,0
3,321.28,2023-05-30 09:11:42,2023-05-30 09:23:42,2023-05-30 09:34:42,Slightly Delayed,632.43,UPI,mango drink,cold drinks & juices,dass and sons,321.28,458.97,30.0,180,20,91,11.0,4.0,Slightly Delayed,9,1,0,2,2606.28,1303.14,5,2024-07-21 02:22:15,106,1,mango drink,cold drinks & juices,45,51786.69,0.0047039003403347,11.0,4.0,0
2,631.7,2024-05-24 14:58:37,2024-05-24 15:08:37,2024-05-24 15:12:37,On Time,1748.85,Card,carrots,fruits & vegetables,mohan group,631.7,842.27,25.0,3,25,96,4.0,2.14,On Time,14,4,0,4,8512.87,2128.2175,6,2024-05-24 14:58:37,164,1,carrots,fruits & vegetables,25,26784.07,0.0024328567048511,4.0,2.14,0
3,578.85,2023-04-25 06:38:32,2023-04-25 06:56:32,2023-04-25 06:58:32,On Time,3048.42,Card,cheese,dairy & breakfast,banik-ratta,578.85,723.56,20.0,7,30,91,2.0,1.68,On Time,6,1,0,4,7685.5,1921.375,9,2024-08-20 20:34:20,75,1,cheese,dairy & breakfast,32,42384.24,0.0038498548750813,2.0,1.68,0
3,727.95,2024-06-09 04:26:22,2024-06-09 04:37:22,2024-06-09 04:53:22,Significantly Delayed,2713.89,Cash,lotion,personal care,"sibal, bhatnagar and rajan",727.95,1119.92,35.0,365,22,50,16.0,1.63,Significantly Delayed,4,6,1,5,11488.47,2297.694,10,2024-08-05 00:09:15,91,1,lotion,personal care,34,39187.8,0.0035595151139601,16.0,1.63,0
3,374.68,2024-03-31 07:48:38,2024-03-31 08:03:38,2024-03-31 08:02:38,On Time,3499.44,Wallet,chips,snacks & munchies,kadakia-yadav,374.68,576.43,35.0,90,27,87,-1.0,2.99,On Time,7,6,1,5,13749.06,2749.812,9,2024-07-10 17:30:21,117,1,chips,snacks & munchies,41,41662.0,0.0037842522080292,-1.0,2.99,0
1,102.44,2024-01-05 09:11:09,2024-01-05 09:30:09,2024-01-05 09:26:09,On Time,4861.34,Wallet,pulses,grocery & staples,"parmer, gola and yogi",102.44,120.52,15.0,365,28,86,-4.0,4.78,On Time,9,4,0,2,5771.0,2885.5,3,2024-01-05 09:11:09,304,1,pulses,grocery & staples,23,29097.83,0.0026430206765483,-4.0,4.78,0
2,12.32,2024-05-01 21:28:23,2024-05-01 21:46:23,2024-05-01 21:51:23,On Time,2085.85,Wallet,iced tea,cold drinks & juices,"warrior, ravel and amble",12.32,17.6,30.0,180,12,61,5.0,2.71,On Time,21,2,0,2,3992.71,1996.355,5,2024-05-01 21:28:23,186,1,iced tea,cold drinks & juices,30,35493.89,0.0032239890452701,5.0,2.71,0
1,787.4,2023-08-18 15:16:56,2023-08-18 15:27:56,2023-08-18 15:23:56,On Time,3354.47,Cash,pet treats,pet care,balakrishnan-kaur,787.4,1211.38,35.0,365,16,82,-4.0,4.46,On Time,15,4,0,2,3673.81,1836.905,2,2024-06-21 01:18:07,136,1,pet treats,pet care,37,39122.81,0.0035536119275792,-4.0,4.46,0
1,820.9,2023-11-13 19:55:32,2023-11-13 20:13:32,2023-11-13 20:29:32,Significantly Delayed,625.45,Card,cat food,pet care,"anne, mammen and khatri",820.9,1262.92,35.0,365,30,97,16.0,4.93,Significantly Delayed,19,0,0,4,9959.55,2489.8875,6,2024-05-16 22:59:16,171,1,cat food,pet care,49,48543.57,0.0044093205308943,16.0,4.93,0
1,277.76,2023-08-24 07:35:20,2023-08-24 07:46:20,2023-08-24 07:50:20,On Time,422.23,UPI,toilet cleaner,household care,saha-vora,277.76,370.35,25.0,365,23,71,4.0,0.93,On Time,7,3,0,4,4343.91,1085.9775,6,2024-07-25 18:31:08,102,1,toilet cleaner,household care,36,35908.36,0.0032616362780641,4.0,0.93,0
1,87.3,2024-05-03 12:35:40,2024-05-03 12:55:40,2024-05-03 12:59:40,On Time,1820.87,Cash,pain reliever,pharmacy,"apte, soman and raju",87.3,109.12,20.0,365,14,53,4.0,4.96,On Time,12,4,0,2,2691.16,1345.58,3,2024-05-03 12:35:40,185,1,pain reliever,pharmacy,31,37436.89,0.0034004760607807,4.0,4.96,0
1,432.0,2024-07-10 17:30:21,2024-07-10 17:45:21,2024-07-10 17:46:21,On Time,1489.6,UPI,mango drink,cold drinks & juices,jha group,432.0,617.14,30.0,180,20,91,1.0,4.21,On Time,17,2,0,5,13749.06,2749.812,9,2024-07-10 17:30:21,117,1,mango drink,cold drinks & juices,33,34733.29,0.0031549020540209,1.0,4.21,0
1,632.43,2024-10-24 05:41:04,2024-10-24 05:53:04,2024-10-24 06:00:04,Slightly Delayed,3348.38,UPI,pain reliever,pharmacy,basu and sons,632.43,790.54,20.0,365,16,89,7.0,3.25,Slightly Delayed,5,3,0,4,12120.06,3030.0150000000003,7,2024-10-24 05:41:04,11,1,pain reliever,pharmacy,60,68301.33,0.0062039618564599,7.0,3.25,0
1,622.81,2023-12-07 02:25:53,2023-12-07 02:43:53,2023-12-07 02:51:53,Slightly Delayed,3180.96,Card,salt,grocery & staples,"jhaveri, kata and kapur",622.81,732.72,15.0,365,24,52,8.0,3.43,Slightly Delayed,2,3,0,2,4273.62,2136.81,2,2023-12-07 02:25:53,333,1,salt,grocery & staples,34,42620.93,0.0038713539547011,8.0,3.43,0
1,551.88,2023-12-10 08:16:59,2023-12-10 08:35:59,2023-12-10 08:34:59,On Time,2830.88,Card,pulses,grocery & staples,"vaidya, amble and palla",551.88,649.27,15.0,365,14,60,-1.0,3.86,On Time,8,6,1,4,9359.23,2339.8075,8,2024-01-11 16:07:45,298,1,pulses,grocery & staples,42,40415.71,0.0036710489128358,-1.0,3.86,0
3,709.08,2023-09-24 14:10:07,2023-09-24 14:25:07,2023-09-24 14:29:07,On Time,3867.59,Cash,sugar,grocery & staples,"bahl, jaggi and nath",709.08,834.21,15.0,365,27,68,4.0,2.11,On Time,14,6,1,2,3914.21,1957.105,5,2024-08-10 06:00:16,86,1,sugar,grocery & staples,49,67983.86,0.0061751253496075,4.0,2.11,0
2,127.08,2024-04-14 21:33:07,2024-04-14 21:47:07,2024-04-14 21:47:07,On Time,1275.88,Wallet,onions,fruits & vegetables,"wali, sood and bala",127.08,169.44,25.0,3,15,50,0.0,2.49,On Time,21,6,1,3,4525.16,1508.3866666666663,4,2024-06-04 05:37:56,153,1,onions,fruits & vegetables,39,42723.5,0.0038806706161426,0.0,2.49,0
2,340.36,2024-04-18 08:19:55,2024-04-18 08:29:55,2024-04-18 08:37:55,Slightly Delayed,968.65,Wallet,sugar,grocery & staples,deo-kamdar,340.36,400.42,15.0,365,12,71,8.0,2.61,Slightly Delayed,8,3,0,1,968.65,968.65,2,2024-04-18 08:19:55,200,0,sugar,grocery & staples,37,46079.5,0.0041855035672767,8.0,2.61,0
2,822.63,2023-07-31 23:19:05,2023-07-31 23:29:05,2023-07-31 23:33:05,On Time,5001.82,Cash,pain reliever,pharmacy,"prakash, bawa and kale",822.63,1028.29,20.0,365,20,71,4.0,0.68,On Time,23,0,0,4,12315.91,3078.9775,8,2024-07-12 09:59:18,115,1,pain reliever,pharmacy,50,37349.56,0.0033925436824665,4.0,0.68,0
2,198.15,2024-01-17 10:55:53,2024-01-17 11:12:53,2024-01-17 11:39:53,Significantly Delayed,209.59,Cash,pulses,grocery & staples,rastogi group,198.15,233.12,15.0,365,22,63,27.0,3.32,Significantly Delayed,10,2,0,3,10365.77,3455.2566666666667,5,2024-01-17 10:55:53,292,1,pulses,grocery & staples,51,46119.42,0.0041891295897467,27.0,3.32,0
1,123.74,2024-07-08 19:24:57,2024-07-08 19:40:57,2024-07-08 19:44:57,On Time,359.98,Cash,toilet cleaner,household care,"murty, varghese and saxena",123.74,164.99,25.0,365,14,82,4.0,4.54,On Time,19,0,0,2,5740.73,2870.365,2,2024-09-07 07:06:30,58,1,toilet cleaner,household care,37,42949.07,0.003901159641407,4.0,4.54,0
2,995.98,2023-09-15 23:42:07,2023-09-15 23:57:07,2023-09-16 00:01:07,On Time,847.01,Card,vitamins,pharmacy,gole-doshi,995.98,1244.97,20.0,365,17,69,4.0,1.27,On Time,23,4,0,2,1519.74,759.87,4,2023-09-15 23:42:07,415,1,vitamins,pharmacy,52,52513.36,0.0047699053941489,4.0,1.27,0
3,563.45,2024-05-04 13:09:12,2024-05-04 13:28:12,2024-05-04 13:39:12,Slightly Delayed,1474.63,UPI,pet treats,pet care,"khurana, khosla and yohannan",563.45,866.85,35.0,365,23,93,11.0,3.56,Slightly Delayed,13,5,1,4,11578.98,2894.745,7,2024-05-04 13:09:12,184,1,pet treats,pet care,33,43973.04,0.0039941691160711,11.0,3.56,0
3,727.95,2023-09-05 11:59:41,2023-09-05 12:12:41,2023-09-05 12:18:41,Slightly Delayed,3111.71,Wallet,lotion,personal care,"sibal, bhatnagar and rajan",727.95,1119.92,35.0,365,22,50,6.0,1.27,Slightly Delayed,11,1,0,3,6529.35,2176.4500000000003,8,2023-09-05 11:59:41,426,1,lotion,personal care,34,39187.8,0.0035595151139601,6.0,1.27,0
1,415.75,2023-07-28 17:31:14,2023-07-28 17:45:14,2023-07-28 17:41:14,On Time,2753.61,Wallet,pulses,grocery & staples,cherian-dara,415.75,489.12,15.0,365,14,83,-4.0,3.24,On Time,17,4,0,3,3330.82,1110.2733333333333,5,2023-07-28 17:31:14,465,1,pulses,grocery & staples,52,47511.72,0.0043155952982878,-4.0,3.24,0
1,597.91,2024-01-20 21:29:03,2024-01-20 21:44:03,2024-01-20 21:43:03,On Time,891.72,Wallet,pet treats,pet care,dubey-sarin,597.91,919.86,35.0,365,28,73,-1.0,1.08,On Time,21,5,1,2,3816.43,1908.215,4,2024-11-03 16:39:53,1,1,pet treats,pet care,25,21095.61,0.0019161612193899,-1.0,1.08,0
3,491.39,2023-03-29 12:08:35,2023-03-29 12:19:35,2023-03-29 12:22:35,On Time,2719.11,UPI,dog food,pet care,ramanathan group,491.39,755.98,35.0,365,21,84,3.0,2.61,On Time,12,2,0,6,15497.68,2582.9466666666667,15,2024-08-26 16:17:59,70,1,dog food,pet care,34,38077.39,0.0034586541016631,3.0,2.61,0
1,598.83,2024-05-24 20:01:10,2024-05-24 20:13:10,2024-05-24 20:16:10,On Time,720.95,Card,milk,dairy & breakfast,"wali, virk and iyer",598.83,748.54,20.0,7,27,74,3.0,1.21,On Time,20,4,0,5,10019.32,2003.864,10,2024-05-24 20:01:10,164,1,milk,dairy & breakfast,56,60566.8,0.0055014172779334,3.0,1.21,0
2,530.85,2024-05-22 09:25:46,2024-05-22 09:42:46,2024-05-22 09:38:46,On Time,2937.69,UPI,pain reliever,pharmacy,"batra, sant and mandal",530.85,663.56,20.0,365,29,63,-4.0,0.75,On Time,9,2,0,2,3180.26,1590.13,5,2024-06-16 15:46:53,141,1,pain reliever,pharmacy,50,64400.84,0.0058496716664811,-4.0,0.75,0
3,332.84,2023-04-26 12:34:26,2023-04-26 12:50:26,2023-04-26 13:19:26,Significantly Delayed,778.9,Wallet,lemonade,cold drinks & juices,ramesh-jain,332.84,475.49,30.0,180,22,51,29.0,1.34,Significantly Delayed,12,2,0,2,3926.33,1963.165,5,2023-11-01 18:12:28,369,1,lemonade,cold drinks & juices,45,45069.53,0.0040937657437794,29.0,1.34,0
3,307.23,2023-08-17 21:00:25,2023-08-17 21:10:25,2023-08-17 21:15:25,On Time,1380.46,UPI,frozen pizza,instant & frozen food,sachdev inc,307.23,512.05,40.0,180,20,94,5.0,1.47,On Time,21,3,0,3,6905.38,2301.793333333333,7,2023-09-10 20:59:23,420,1,frozen pizza,instant & frozen food,27,29885.46,0.0027145628628719,5.0,1.47,0
