feature,coefficient,abs_coef
cat__actual_delivery_time_2024-04-20 19:29:47,-1.079851995014341,1.079851995014341
cat__promised_delivery_time_2024-04-20 19:26:47,-1.0798519948764829,1.0798519948764829
cat__order_date_2024-04-20 19:08:47,-1.0798519947386305,1.0798519947386305
cat__last_order_date_2024-10-25 07:48:29,-1.0798519897372374,1.0798519897372374
cat__actual_delivery_time_2023-04-27 08:22:43,1.077953295819489,1.077953295819489
cat__promised_delivery_time_2023-04-27 08:03:43,1.0779532956905393,1.0779532956905393
cat__order_date_2023-04-27 07:44:43,1.0779532955615965,1.0779532955615965
cat__order_date_2024-04-23 06:16:32,1.074478033749428,1.074478033749428
cat__promised_delivery_time_2024-04-23 06:36:32,1.0744780334363906,1.0744780334363906
cat__actual_delivery_time_2024-04-23 06:35:32,1.0744780331233414,1.0744780331233414
cat__last_order_date_2024-10-10 08:16:56,1.0737715750185555,1.0737715750185555
cat__order_date_2024-09-10 16:13:12,1.0719811265613262,1.0719811265613262
cat__promised_delivery_time_2024-09-10 16:25:12,1.071981125723558,1.071981125723558
cat__actual_delivery_time_2024-09-10 16:32:12,1.071981124885758,1.071981124885758
cat__last_order_date_2024-09-10 16:13:12,1.0719810878606737,1.0719810878606737
cat__last_order_date_2024-09-28 22:00:44,1.0719769107631365,1.0719769107631365
cat__order_date_2024-08-25 23:46:26,1.0715498309422924,1.0715498309422924
cat__promised_delivery_time_2024-08-25 23:59:26,1.071549830771892,1.071549830771892
cat__actual_delivery_time_2024-08-26 00:04:26,1.0715498306014848,1.0715498306014848
cat__last_order_date_2024-07-12 18:52:29,1.067377791445798,1.067377791445798
cat__order_date_2023-09-26 18:01:46,-1.067091915852997,1.067091915852997
cat__promised_delivery_time_2023-09-26 18:20:46,-1.0670919156614493,1.0670919156614493
cat__actual_delivery_time_2023-09-26 18:22:46,-1.067091915469893,1.067091915469893
cat__last_order_date_2024-05-16 22:59:16,1.0654476852197183,1.0654476852197183
cat__order_date_2023-03-20 18:18:25,-1.0648464482547506,1.0648464482547506
cat__promised_delivery_time_2023-03-20 18:33:25,-1.064846447960821,1.064846447960821
cat__actual_delivery_time_2023-03-20 18:35:25,-1.0648464476668777,1.0648464476668777
cat__order_date_2024-09-29 09:42:08,-1.0644951152089421,1.0644951152089421
cat__promised_delivery_time_2024-09-29 09:54:08,-1.0644951143820343,1.0644951143820343
cat__actual_delivery_time_2024-09-29 09:53:08,-1.0644951135550969,1.0644951135550969
cat__last_order_date_2024-09-29 09:42:08,-1.0644950457948652,1.0644950457948652
cat__brand_dugar group,1.0638427165938555,1.0638427165938555
cat__actual_delivery_time_2023-05-09 00:53:46,1.0626090590636108,1.0626090590636108
cat__promised_delivery_time_2023-05-09 00:54:46,1.0626090585601795,1.0626090585601795
cat__order_date_2023-05-09 00:35:46,1.0626090580567693,1.0626090580567693
cat__actual_delivery_time_2024-08-22 02:17:12,1.0625903582232419,1.0625903582232419
cat__promised_delivery_time_2024-08-22 02:14:12,1.062590358199889,1.062590358199889
cat__order_date_2024-08-22 01:54:12,1.0625903581765366,1.0625903581765366
cat__last_order_date_2024-01-16 21:22:55,-1.0624543058549978,1.0624543058549978
cat__order_date_2023-11-08 17:24:58,1.055970972215228,1.055970972215228
cat__promised_delivery_time_2023-11-08 17:43:58,1.0559709714649281,1.0559709714649281
cat__actual_delivery_time_2023-11-08 17:45:58,1.0559709707146014,1.0559709707146014
cat__last_order_date_2023-11-08 17:24:58,1.055970918362376,1.055970918362376
cat__actual_delivery_time_2024-05-08 18:01:39,-1.054229736815286,1.054229736815286
cat__promised_delivery_time_2024-05-08 17:52:39,-1.0542297365436828,1.0542297365436828
cat__order_date_2024-05-08 17:34:39,-1.0542297362720252,1.0542297362720252
cat__last_order_date_2024-10-16 11:19:47,-1.0517564551369674,1.0517564551369674
cat__last_order_date_2024-02-08 01:04:11,1.0506346526292836,1.0506346526292836
cat__actual_delivery_time_2024-01-24 19:37:43,1.0506345666139119,1.0506345666139119
cat__promised_delivery_time_2024-01-24 19:29:43,1.0506345656428648,1.0506345656428648
cat__order_date_2024-01-24 19:15:43,1.0506345646718551,1.0506345646718551
cat__last_order_date_2024-03-31 22:59:21,-1.0497757134292678,1.0497757134292678
cat__actual_delivery_time_2023-10-21 08:11:34,1.0462071018290557,1.0462071018290557
cat__promised_delivery_time_2023-10-21 08:04:34,1.046207101803623,1.046207101803623
cat__order_date_2023-10-21 07:51:34,1.0462071017781933,1.0462071017781933
cat__order_date_2024-09-22 19:35:16,-1.0452495820243555,1.0452495820243555
cat__promised_delivery_time_2024-09-22 19:55:16,-1.045249581935979,1.045249581935979
cat__actual_delivery_time_2024-09-22 19:59:16,-1.0452495818476009,1.0452495818476009
cat__last_order_date_2024-09-08 05:46:37,1.0442020197999782,1.0442020197999782
cat__order_date_2023-11-11 15:50:53,-1.0418795548707775,1.0418795548707775
cat__promised_delivery_time_2023-11-11 16:04:53,-1.0418795543942128,1.0418795543942128
cat__actual_delivery_time_2023-11-11 16:02:53,-1.0418795539176284,1.0418795539176284
cat__last_order_date_2024-08-25 11:26:15,1.0408913567327744,1.0408913567327744
cat__order_date_2023-06-24 01:44:48,-1.0401109269426916,1.0401109269426916
cat__promised_delivery_time_2023-06-24 01:55:48,-1.0401109268459705,1.0401109268459705
cat__actual_delivery_time_2023-06-24 01:53:48,-1.040110926749245,1.040110926749245
cat__last_order_date_2023-08-19 05:59:43,-1.040100358519012,1.040100358519012
cat__last_order_date_2024-03-16 18:58:00,-1.0379783541494971,1.0379783541494971
cat__order_date_2024-10-13 12:41:47,-1.0379688566172198,1.0379688566172198
cat__promised_delivery_time_2024-10-13 13:00:47,-1.037968855565859,1.037968855565859
cat__actual_delivery_time_2024-10-13 13:08:47,-1.0379688545144603,1.0379688545144603
cat__actual_delivery_time_2024-10-23 00:45:31,-1.0369930997479448,1.0369930997479448
cat__promised_delivery_time_2024-10-23 00:38:31,-1.0369930985793434,1.0369930985793434
cat__order_date_2024-10-23 00:20:31,-1.0369930974107875,1.0369930974107875
cat__order_date_2023-07-28 06:45:11,1.0367366738079216,1.0367366738079216
cat__promised_delivery_time_2023-07-28 06:59:11,1.0367366729190424,1.0367366729190424
cat__actual_delivery_time_2023-07-28 06:59:11,1.0367366720301319,1.0367366720301319
cat__last_order_date_2023-07-28 06:45:11,1.0367366532603233,1.0367366532603233
cat__actual_delivery_time_2023-03-31 22:31:28,-1.0312389270440283,1.0312389270440283
cat__promised_delivery_time_2023-03-31 22:17:28,-1.0312389270345892,1.0312389270345892
cat__order_date_2023-03-31 22:05:28,-1.031238927025147,1.031238927025147
cat__last_order_date_2024-03-29 23:52:07,1.030748163863197,1.030748163863197
cat__last_order_date_2024-09-23 21:07:03,1.0296622855607858,1.0296622855607858
cat__last_order_date_2024-01-10 12:05:56,-1.0293005819051728,1.0293005819051728
cat__last_order_date_2024-10-31 18:23:21,-1.0291779884138548,1.0291779884138548
cat__order_date_2023-09-21 01:37:40,1.028927648899028,1.028927648899028
cat__promised_delivery_time_2023-09-21 01:52:40,1.028927648545979,1.028927648545979
cat__actual_delivery_time_2023-09-21 02:11:40,1.0289276481929182,1.0289276481929182
cat__order_date_2024-06-24 07:55:26,-1.0267211300327224,1.0267211300327224
cat__promised_delivery_time_2024-06-24 08:11:26,-1.0267211290745044,1.0267211290745044
cat__actual_delivery_time_2024-06-24 08:15:26,-1.0267211281162516,1.0267211281162516
cat__category_x_fruits & vegetables,1.0245517124554975,1.0245517124554975
cat__category_y_fruits & vegetables,1.0245512735698654,1.0245512735698654
cat__actual_delivery_time_2023-07-27 15:09:16,-1.0228974747596762,1.0228974747596762
cat__promised_delivery_time_2023-07-27 15:11:16,-1.0228974743017634,1.0228974743017634
cat__order_date_2023-07-27 14:54:16,-1.0228974738438656,1.0228974738438656
cat__actual_delivery_time_2024-07-14 17:56:11,-1.0193187820183176,1.0193187820183176
cat__promised_delivery_time_2024-07-14 18:00:11,-1.0193187810173663,1.0193187810173663
cat__order_date_2024-07-14 17:41:11,-1.0193187800164525,1.0193187800164525
cat__last_order_date_2024-10-15 12:30:13,1.018708530176908,1.018708530176908
cat__last_order_date_2024-01-27 20:17:17,-1.0146704650317395,1.0146704650317395
cat__brand_dora-pillai,-1.0143090744626329,1.0143090744626329
cat__order_date_2024-05-12 13:19:57,1.0130096879296917,1.0130096879296917
cat__promised_delivery_time_2024-05-12 13:36:57,1.013009687155783,1.013009687155783
cat__actual_delivery_time_2024-05-12 13:51:57,1.0130096863818447,1.0130096863818447
cat__last_order_date_2024-05-12 13:19:57,1.0130096303854816,1.0130096303854816
cat__order_date_2024-08-05 00:09:15,-1.0065510277957215,1.0065510277957215
cat__promised_delivery_time_2024-08-05 00:21:15,-1.0065510254091965,1.0065510254091965
cat__actual_delivery_time_2024-08-05 00:35:15,-1.0065510230225836,1.0065510230225836
cat__order_date_2023-08-17 09:02:54,-1.005549862589376,1.005549862589376
cat__promised_delivery_time_2023-08-17 09:17:54,-1.005549861555325,1.005549861555325
cat__actual_delivery_time_2023-08-17 09:15:54,-1.0055498605212332,1.0055498605212332
cat__order_date_2024-05-06 11:20:40,1.0038011646456744,1.0038011646456744
cat__promised_delivery_time_2024-05-06 11:35:40,1.0038011646417153,1.0038011646417153
cat__actual_delivery_time_2024-05-06 11:59:40,1.0038011646377547,1.0038011646377547
cat__actual_delivery_time_2023-04-13 00:47:06,1.0034209095324373,1.0034209095324373
cat__promised_delivery_time_2023-04-13 00:24:06,1.0034209094511757,1.0034209094511757
cat__order_date_2023-04-13 00:06:06,1.0034209093699196,1.0034209093699196
cat__last_order_date_2024-01-22 19:05:23,1.00257643253319,1.00257643253319
cat__actual_delivery_time_2024-01-22 19:20:23,1.0025764059234106,1.0025764059234106
cat__promised_delivery_time_2024-01-22 19:19:23,1.0025764049768713,1.0025764049768713
cat__order_date_2024-01-22 19:05:23,1.0025764040303682,1.0025764040303682
cat__last_order_date_2024-09-18 21:17:58,-1.0013664701634546,1.0013664701634546
num__customer_avg_order_value,1.0003053035114062,1.0003053035114062
cat__order_date_2024-10-22 15:15:22,-0.9987781630326101,0.9987781630326101
cat__promised_delivery_time_2024-10-22 15:28:22,-0.9987781629120002,0.9987781629120002
cat__actual_delivery_time_2024-10-22 15:43:22,-0.9987781627913881,0.9987781627913881
cat__order_date_2023-12-10 22:25:05,-0.9983577858641769,0.9983577858641769
cat__promised_delivery_time_2023-12-10 22:43:05,-0.9983577842395083,0.9983577842395083
cat__actual_delivery_time_2023-12-10 22:45:05,-0.9983577826147774,0.9983577826147774
cat__last_order_date_2024-05-09 22:57:09,-0.9976281884316781,0.9976281884316781
cat__last_order_date_2024-08-30 06:54:42,-0.9973398140983744,0.9973398140983744
cat__order_date_2024-01-01 22:52:54,-0.9966394462955382,0.9966394462955382
cat__promised_delivery_time_2024-01-01 23:10:54,-0.9966394453613707,0.9966394453613707
cat__actual_delivery_time_2024-01-01 23:14:54,-0.9966394444271678,0.9966394444271678
cat__actual_delivery_time_2023-07-06 15:54:53,-0.9965943842547113,0.9965943842547113
cat__promised_delivery_time_2023-07-06 15:52:53,-0.9965943833559305,0.9965943833559305
cat__order_date_2023-07-06 15:35:53,-0.9965943824571827,0.9965943824571827
cat__actual_delivery_time_2023-12-12 08:56:51,-0.9947439056912154,0.9947439056912154
cat__promised_delivery_time_2023-12-12 08:42:51,-0.9947439047601148,0.9947439047601148
cat__order_date_2023-12-12 08:29:51,-0.9947439038290475,0.9947439038290475
cat__last_order_date_2024-07-16 10:47:30,0.9933118559225557,0.9933118559225557
cat__actual_delivery_time_2023-10-19 13:01:22,-0.9920254248366285,0.9920254248366285
cat__promised_delivery_time_2023-10-19 13:05:22,-0.992025424666456,0.992025424666456
cat__order_date_2023-10-19 12:46:22,-0.992025424496288,0.992025424496288
cat__order_date_2024-10-02 17:17:52,0.9902934634718825,0.9902934634718825
cat__promised_delivery_time_2024-10-02 17:27:52,0.9902934629790006,0.9902934629790006
cat__actual_delivery_time_2024-10-02 17:22:52,0.9902934624860991,0.9902934624860991
cat__actual_delivery_time_2024-04-30 16:51:18,-0.98527274035834,0.98527274035834
cat__promised_delivery_time_2024-04-30 16:48:18,-0.9852727400062483,0.9852727400062483
cat__order_date_2024-04-30 16:35:18,-0.9852727396541705,0.9852727396541705
cat__order_date_2023-05-23 22:47:56,-0.9844080810345647,0.9844080810345647
cat__promised_delivery_time_2023-05-23 22:57:56,-0.9844080809914584,0.9844080809914584
cat__actual_delivery_time_2023-05-23 23:05:56,-0.9844080809483483,0.9844080809483483
cat__order_date_2024-03-09 06:13:43,0.9836158845030167,0.9836158845030167
cat__promised_delivery_time_2024-03-09 06:26:43,0.9836158831408459,0.9836158831408459
cat__actual_delivery_time_2024-03-09 06:21:43,0.983615881778625,0.983615881778625
cat__actual_delivery_time_2024-06-07 04:53:39,-0.9833911796595682,0.9833911796595682
cat__promised_delivery_time_2024-06-07 04:51:39,-0.9833911794810707,0.9833911794810707
cat__order_date_2024-06-07 04:38:39,-0.9833911793025809,0.9833911793025809
cat__actual_delivery_time_2023-11-15 00:45:18,0.9833048328737892,0.9833048328737892
cat__promised_delivery_time_2023-11-15 00:45:18,0.9833048319175375,0.9833048319175375
cat__order_date_2023-11-15 00:30:18,0.9833048309613228,0.9833048309613228
cat__order_date_2024-02-06 05:53:02,0.9832078547712415,0.9832078547712415
cat__promised_delivery_time_2024-02-06 06:08:02,0.9832078538658652,0.9832078538658652
cat__actual_delivery_time_2024-02-06 06:04:02,0.9832078529604579,0.9832078529604579
cat__order_date_2023-03-16 08:10:44,0.9825154942073008,0.9825154942073008
cat__promised_delivery_time_2023-03-16 08:27:44,0.9825154933481887,0.9825154933481887
cat__actual_delivery_time_2023-03-16 08:24:44,0.9825154924890468,0.9825154924890468
cat__last_order_date_2023-03-16 08:10:44,0.9825154737478515,0.9825154737478515
cat__brand_banerjee inc,-0.9811280108036832,0.9811280108036832
cat__order_date_2024-06-24 23:32:24,0.9803481584645926,0.9803481584645926
cat__promised_delivery_time_2024-06-24 23:51:24,0.980348157503678,0.980348157503678
cat__actual_delivery_time_2024-06-24 23:50:24,0.9803481565427274,0.9803481565427274
cat__actual_delivery_time_2024-10-07 08:04:35,-0.9795379182768139,0.9795379182768139
cat__promised_delivery_time_2024-10-07 08:01:35,-0.9795379180846736,0.9795379180846736
cat__order_date_2024-10-07 07:48:35,-0.9795379178925423,0.9795379178925423
cat__actual_delivery_time_2024-09-10 22:59:39,-0.9789674312057048,0.9789674312057048
cat__promised_delivery_time_2024-09-10 22:53:39,-0.9789674311473987,0.9789674311473987
cat__order_date_2024-09-10 22:33:39,-0.9789674310890951,0.9789674310890951
cat__last_order_date_2024-09-10 22:33:39,-0.9789674306377609,0.9789674306377609
cat__last_order_date_2024-04-21 13:15:43,-0.9772587344890841,0.9772587344890841
cat__actual_delivery_time_2024-04-21 13:29:43,-0.9772587161094953,0.9772587161094953
cat__promised_delivery_time_2024-04-21 13:27:43,-0.9772587159741211,0.9772587159741211
cat__order_date_2024-04-21 13:15:43,-0.9772587158387521,0.9772587158387521
cat__actual_delivery_time_2024-07-03 07:37:02,-0.9758894411418821,0.9758894411418821
cat__promised_delivery_time_2024-07-03 07:37:02,-0.975889440935915,0.975889440935915
cat__order_date_2024-07-03 07:25:02,-0.9758894407299558,0.9758894407299558
cat__last_order_date_2024-08-31 13:06:53,0.9705865044022574,0.9705865044022574
cat__last_order_date_2024-05-07 21:56:34,0.9697899949226676,0.9697899949226676
cat__last_order_date_2024-11-04 01:16:31,0.9675694947342863,0.9675694947342863
cat__last_order_date_2024-10-30 05:28:47,0.966673884894174,0.966673884894174
cat__actual_delivery_time_2023-08-05 10:04:03,0.9660816017662325,0.9660816017662325
cat__promised_delivery_time_2023-08-05 10:03:03,0.9660816014976583,0.9660816014976583
cat__order_date_2023-08-05 09:47:03,0.9660816012290957,0.9660816012290957
cat__last_order_date_2023-12-25 05:25:12,0.966081596828874,0.966081596828874
cat__last_order_date_2024-03-31 06:26:48,-0.9657400048219315,0.9657400048219315
cat__actual_delivery_time_2023-07-20 05:08:04,-0.9634102432692109,0.9634102432692109
cat__promised_delivery_time_2023-07-20 05:08:04,-0.9634102411459422,0.9634102411459422
cat__order_date_2023-07-20 04:48:04,-0.9634102390227517,0.9634102390227517
cat__order_date_2023-12-12 14:35:18,-0.9629918475328898,0.9629918475328898
cat__promised_delivery_time_2023-12-12 14:53:18,-0.9629918471347025,0.9629918471347025
cat__actual_delivery_time_2023-12-12 14:52:18,-0.9629918467364988,0.9629918467364988
cat__last_order_date_2024-08-05 02:30:30,-0.9628872851311064,0.9628872851311064
cat__actual_delivery_time_2023-04-26 23:41:32,0.9627528843061763,0.9627528843061763
cat__promised_delivery_time_2023-04-26 23:38:32,0.9627528842009936,0.9627528842009936
cat__order_date_2023-04-26 23:27:32,0.9627528840958164,0.9627528840958164
cat__last_order_date_2023-09-30 08:18:09,-0.960314879309624,0.960314879309624
cat__order_date_2023-06-07 03:23:41,-0.9603148642205593,0.9603148642205593
cat__promised_delivery_time_2023-06-07 03:34:41,-0.9603148641460134,0.9603148641460134
cat__actual_delivery_time_2023-06-07 03:31:41,-0.9603148640712504,0.9603148640712504
cat__last_order_date_2024-08-06 18:45:52,-0.9591666418325131,0.9591666418325131
cat__order_date_2023-03-23 23:45:26,0.9580236927980742,0.9580236927980742
cat__promised_delivery_time_2023-03-24 00:00:26,0.958023692338641,0.958023692338641
cat__actual_delivery_time_2023-03-23 23:57:26,0.9580236918791943,0.9580236918791943
cat__order_date_2023-07-02 07:37:25,-0.9558468423978479,0.9558468423978479
cat__promised_delivery_time_2023-07-02 07:49:25,-0.9558468422276248,0.9558468422276248
cat__actual_delivery_time_2023-07-02 07:48:25,-0.9558468420573943,0.9558468420573943
